id,title,description,link,image_link,additional_image_link,availability,price,sale_price,brand,product_category,size
252802,"Skip Hop Recipiente pentru congelare - Gri / Roz","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Setul include 2 tavi frigorifice, 2 divizoare alimentare, 2 capace pentru tavi</li>
<li>Se pot crea 12 portii individuale (60 ml fiecare)</li>
<li>Recipientele sunt confectionate pe spate dintr-un material moale, pentru indepartarea usoara a alimentelor</li>
<li>Se poate folosi in siguranta in congelator</li>
<li>Se poate spala in siguranta in masina de spalat vase (pe raftul superior)</li>
<li>Nu se foloseste in cuptorul cu microunde!</li>
<li>Nu contine BPA si ftalati</li>
<li>Dimensiuni (cm): 17L x 11W x 5H</li>
<li></li>
</ul>",skip-hop-recipiente-pentru-congelare-gri-roz.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-2916.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-2917.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-2918.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-770.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-2919.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-roz-2920.jpg,0,100.6600,,"Skip Hop","Produse>Alimentatie>Alimentatie>Accesorii Alimentatie>Skip Hop",
252803,"Skip Hop Recipiente pentru congelare - Gri / Turcoaz","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Setul include 2 tavi frigorifice, 2 divizoare alimentare, 2 capace pentru tavi</li>
<li>Se pot crea 12 portii individuale (60 ml fiecare)</li>
<li>Recipientele sunt confectionate pe spate dintr-un material moale, pentru indepartarea usoara a alimentelor</li>
<li>Se poate folosi in siguranta in congelator</li>
<li>Se poate spala in siguranta in masina de spalat vase (pe raftul superior)</li>
<li>Nu se foloseste in cuptorul cu microunde!</li>
<li>Nu contine BPA si ftalati</li>
<li>Dimensiuni (cm): 17L x 11W x 5H</li>
</ul>",skip-hop-recipiente-pentru-congelare-gri-turcoaz.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-771.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-2910.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-2911.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-2912.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-2913.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-recipiente-pentru-congelare-gri-turcoaz-2914.jpg,0,100.6600,,"Skip Hop","Produse>Alimentatie>Alimentatie>Accesorii Alimentatie>Skip Hop",
099013E1,"BabyBjorn - Marsupiu anatomic Move, Antracit 3D Mesh","<div style=""text-align: justify;""><strong>Caracteristici:</strong></div>
<ul style=""text-align: justify;"">
<li><span>Un confort excelent pentru tine si copilul tau</span></li>
</ul>
<div style=""text-align: justify;"">Suportul pentru spate incorporat, centura de talie si bretelele captusite ajuta la distribuirea uniforma a greutatii bebelusului, ceea ce face ca sesiunile lungi de purtare sa fie mult mai placute si usoare. Puteti ajusta latimea sezutului astfel incat copilasul tau sa stea intotdeauna confortabil, cu sprijin adecvat pentru spate, picioare si solduri.</div>
<ul style=""text-align: justify;"">
<li><span>Usor de pus si de dat jos</span></li>
</ul>
<div style=""text-align: justify;"">Marsupiul anatomic Move are setari minime si un design din doua parti, astfel incat se pune si se da jos rapid si usor. Puteti regla sistemul de purtare si singur, fara ajutor si puteti pastra ajustarile facute si pentru urmatoarea utilizare.</div>
<ul style=""text-align: justify;"">
<li><span>Design moale si aerisit</span></li>
</ul>
<div style=""text-align: justify;"">Marsupiul este confectionat din mesh, o tesatura tip plasa care permite trecerea aerului si ii ofera un aspect modern, sportiv. Acest material se usuca rapid si se simte moale si confortabil pentru bebelusul tau.</div>
<ul style=""text-align: justify;"">
<li><span>Se poate folosi pentru a-l purta pe cel mic cu fata sau cu spatele la sensul de mers</span>.</li>
</ul>
<div style=""text-align: justify;"">Unii bebelusi prefera sa fie purtati in marsupiu cu spatele la sensul de mers, in timp ce altii sunt curiosi de mediul inconjurator. Odata ce bebelusul isi poate tine capul sus, fara ajutor, puteti alege sa il purtati fie cu spatele la pozitia de mers, fie cu fata (min. 5 luni). Usor de ridicat un bebelus care doarme Daca bebelusul adoarme in timp ce este purtat in marsupiu, puteti desface cu usurinta intreaga sectiune frontala pentru a-l scoate pe acesta din marsupiu. Puteti mentine bretelele de umar ca o vesta si sa puneti din nou partea din fata atunci cand bebelusul se trezeste.</div>
<ul style=""text-align: justify;"">
<li><span>Potrivit de la nou-nascut si se adapteaza copilasului tau in crestere</span></li>
</ul>
<div style=""text-align: justify;"">Marsupiul anatomic Move se potriveste de la nou-nascut (min. 3,2 kg), asa ca nu aveti nevoie de o insertie suplimentara pentru sugari. Pe masura ce copilul creste, puteti ajusta dimensiunea suportului pentru cap si a deschiderilor picioarelor, plus lungimea sistemului de purtare. Iti poti transporta copilul in marsupiul Move pana la varsta de cca. 15 luni (max. 12 kg) sau pana cand incepe sa mearga</div>
<ul style=""text-align: justify;"">
<li><span>Un marsupiu potrivit pentru soldurile copilasilor</span></li>
</ul>
<div style=""text-align: justify;"">Institutul International de displazie de sold a testat sistemul de purtare Move si il clasifica drept &bdquo;prietenos cu soldurile&rdquo; atunci cand este utilizat conform instructiunilor. Acest lucru inseamna ca marsupiul ofera un sprijin corect pentru soldurile copilului dvs. si incurajeaza o buna dezvoltare a articulatiilor soldului, ceea ce este deosebit de important in primele luni.</div>
<ul style=""text-align: justify;"">
<li><span>Suport ferm, reglabil pentru cap si gat</span></li>
</ul>
<div style=""text-align: justify;"">O sustinere buna a capului este vitala pana cand bebelusul isi poate tine capul fara ajutor. Marsupiul Move are un suport ferm, reglabil pentru cap si gat.</div>
<ul style=""text-align: justify;"">
<li><span>Ofera posibilitatea de a-ti tine mainile libere</span></li>
</ul>
<div style=""text-align: justify;"">Cu marsupiul anatomic Move puteti sa mentineti copilasul aproape de dvs. oriunde mergeti - in timp ce va mentineti mainile libere pentru a putea face si alte lucruri.</div>
<ul style=""text-align: justify;"">
<li><span>Materialul mesh 3D - o tesatura unica</span></li>
</ul>
<div style=""text-align: justify;"">Sistemul de purtare Move este confectionat dintr-o tesatura 3D de inalta tehnologie formata din trei straturi - un strat interior, exterior si mijlociu. In loc de captusire excesiv de calda, stratul din mijloc este format dintr-un fir fin, cu o singura fibra. Acest lucru ofera stabilitate sistemului de purtare, asigurand totusi un flux de aer, astfel incat sa ramana aerisit si racoros atunci cand il porti. Tesatura noastra 3D este aprobata in conformitate cu standardul OEKO-TEX 100, clasa 1 pentru produse pentru copii.<br /><br /><span>Va rugam sa retineti!&nbsp;</span><br />Atunci cand va transportati copilul in pozitia orientata spre exterior, ei trebuie sa fie capabili sa-si tina capul in sus (min. 5 luni). Curelele pentru picioare trebuie utilizate pentru a reduce dimensiunile deschiderilor picioarelor intre 3,2 ?i 4,5 kg.<br /><br /><span>Specificatii:<br />Material</span><br />Toate materialele indeplinesc criteriile pentru standardul OEKO-TEX 100, clasa 1 pentru produsele pentru copii. Acest lucru inseamna ca sunt blande cu pielea copilului dvs. 3D Mesh: tesatura din plasa din 100% poliester<br /><br /><span>Instructiuni de spalare&nbsp;</span><br />Se poate spala la masina de spalat la 40 &deg;C. Spalati separat. Folositi un detergent ecologic, usor si fara inalbitor. Nu se usuca in uscator.<br /><br /><span>Testat si in siguranta</span><br />Marsupiul anatomic Move respecta atat standardele europene EN 13209-2: 2015, cat si standardele americane ASTM F2236 de siguranta pentru sistemele de purtare.</div>
<p></p>
<p></p>",babybjorn-marsupiu-anatomic-move-antracit-3d-mesh.html,https://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-antracit-3d-mesh-774.jpg,https://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-antracite-3d-mesh-3123.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-antracite-3d-mesh-3124.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-antracite-3d-mesh-3125.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn_hyp_displasia_11_.png,1,771.7600,,BabyBjorn,"Produse>La plimbare>La plimbare>Marsupii",
099038E1,"BabyBjorn - Marsupiu anatomic Move, Verde Salvie 3D Mesh","<div><strong>Caracteristici:</strong></div>
<ul>
<li><span>Un confort excelent pentru tine si copilul tau</span></li>
</ul>
<div>Suportul pentru spate incorporat, centura de talie si bretelele captusite ajuta la distribuirea uniforma a greutatii bebelusului, ceea ce face ca sesiunile lungi de purtare sa fie mult mai placute si usoare. Puteti ajusta latimea sezutului astfel incat copilasul tau sa stea intotdeauna confortabil, cu sprijin adecvat pentru spate, picioare si solduri.</div>
<ul>
<li><span>Usor de pus si de dat jos</span></li>
</ul>
<div>Marsupiul anatomic Move are setari minime si un design din doua parti, astfel incat se pune si se da jos rapid si usor. Puteti regla sistemul de purtare si singur, fara ajutor si puteti pastra ajustarile facute si pentru urmatoarea utilizare.</div>
<ul>
<li><span>Design moale si aerisit</span></li>
</ul>
<div>Marsupiul este confectionat din mesh, o tesatura tip plasa care permite trecerea aerului si ii ofera un aspect modern, sportiv. Acest material se usuca rapid si se simte moale si confortabil pentru bebelusul tau.</div>
<ul>
<li><span>Se poate folosi pentru a-l purta pe cel mic cu fata sau cu spatele la sensul de mers</span>.</li>
</ul>
<div>Unii bebelusi prefera sa fie purtati in marsupiu cu spatele la sensul de mers, in timp ce altii sunt curiosi de mediul inconjurator. Odata ce bebelusul isi poate tine capul sus, fara ajutor, puteti alege sa il purtati fie cu spatele la pozitia de mers, fie cu fata (min. 5 luni). Usor de ridicat un bebelus care doarme Daca bebelusul adoarme in timp ce este purtat in marsupiu, puteti desface cu usurinta intreaga sectiune frontala pentru a-l scoate pe acesta din marsupiu. Puteti mentine bretelele de umar ca o vesta si sa puneti din nou partea din fata atunci cand bebelusul se trezeste.</div>
<ul>
<li><span>Potrivit de la nou-nascut si se adapteaza copilasului tau in crestere</span></li>
</ul>
<div>Marsupiul anatomic Move se potriveste de la nou-nascut (min. 3,2 kg), asa ca nu aveti nevoie de o insertie suplimentara pentru sugari. Pe masura ce copilul creste, puteti ajusta dimensiunea suportului pentru cap si a deschiderilor picioarelor, plus lungimea sistemului de purtare. Iti poti transporta copilul in marsupiul Move pana la varsta de cca. 15 luni (max. 12 kg) sau pana cand incepe sa mearga</div>
<ul>
<li><span>Un marsupiu potrivit pentru soldurile copilasilor</span></li>
</ul>
<div>Institutul International de displazie de sold a testat sistemul de purtare Move si il clasifica drept &bdquo;prietenos cu soldurile&rdquo; atunci cand este utilizat conform instructiunilor. Acest lucru inseamna ca marsupiul ofera un sprijin corect pentru soldurile copilului dvs. si incurajeaza o buna dezvoltare a articulatiilor soldului, ceea ce este deosebit de important in primele luni.</div>
<ul>
<li><span>Suport ferm, reglabil pentru cap si gat</span></li>
</ul>
<div>O sustinere buna a capului este vitala pana cand bebelusul isi poate tine capul fara ajutor. Marsupiul Move are un suport ferm, reglabil pentru cap si gat.</div>
<ul>
<li><span>Ofera posibilitatea de a-ti tine mainile libere</span></li>
</ul>
<div>Cu marsupiul anatomic Move puteti sa mentineti copilasul aproape de dvs. oriunde mergeti - in timp ce va mentineti mainile libere pentru a putea face si alte lucruri.</div>
<ul>
<li><span>Materialul mesh 3D - o tesatura unica</span></li>
</ul>
<div>Sistemul de purtare Move este confectionat dintr-o tesatura 3D de inalta tehnologie formata din trei straturi - un strat interior, exterior si mijlociu. In loc de captusire excesiv de calda, stratul din mijloc este format dintr-un fir fin, cu o singura fibra. Acest lucru ofera stabilitate sistemului de purtare, asigurand totusi un flux de aer, astfel incat sa ramana aerisit si racoros atunci cand il porti. Tesatura noastra 3D este aprobata in conformitate cu standardul OEKO-TEX 100, clasa 1 pentru produse pentru copii.<br /><br /><span>Va rugam sa retineti!&nbsp;</span><br />Atunci cand va transportati copilul in pozitia orientata spre exterior, ei trebuie sa fie capabili sa-si tina capul in sus (min. 5 luni). Curelele pentru picioare trebuie utilizate pentru a reduce dimensiunile deschiderilor picioarelor intre 3,2 ?i 4,5 kg.<br /><br /><span>Specificatii:<br />Material</span><br />Toate materialele indeplinesc criteriile pentru standardul OEKO-TEX 100, clasa 1 pentru produsele pentru copii. Acest lucru inseamna ca sunt blande cu pielea copilului dvs. 3D Mesh: tesatura din plasa din 100% poliester<br /><br /><span>Instructiuni de spalare&nbsp;</span><br />Se poate spala la masina de spalat la 40 &deg;C. Spalati separat. Folositi un detergent ecologic, usor si fara inalbitor. Nu se usuca in uscator.<br /><br /><span>Testat si in siguranta</span><br />Marsupiul anatomic Move respecta atat standardele europene EN 13209-2: 2015, cat si standardele americane ASTM F2236 de siguranta pentru sistemele de purtare.</div>
<p></p>
<p></p>",babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh.html,https://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh-775.jpg,https://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh-3127.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh-3128.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh-3129.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn-marsupiu-anatomic-move-verde-salvie-3d-mesh-3130.jpghttps://www.babysafe.ro/media/catalog/product//b/a/babybjorn_hyp_displasia_10_.png,0,771.7600,,BabyBjorn,"Produse>La plimbare>La plimbare>Marsupii",
252232,"Skip Hop Set farfurie & bol - Liliac","<p><span>Este personalizat cu personajele din gama Zoo</span><br /><span>Este usor de asortat</span><br /><span>Nu este recomandat pentru a fi folosit la cuptorul cu mcirounde</span><br /><span>Este ideal pentru gustari, cereale si multe altele</span></p>",skip-hop-set-farfurie-bol-liliac.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-set-farfurie-bol-liliac-719.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-set-farfurie-bol-liliac-3121.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-set-farfurie-bol-liliac-3120.jpg,0,59.9900,,"Skip Hop","Produse>Alimentatie>Alimentatie>Accesorii Alimentatie>Skip Hop",
210256,"	 Skip Hop Ghiozdan Zoo - Vulpe","<p><span>Detalii</span><span></span></p>
<ul>
<li>Compartimentul principal ofera un spatiu generos de depozitare</li>
<li>Dispune de un buzunar izolat pentru gustari</li>
<li>Are bretele reglabile si confortabile pentru o potrivire exacta</li>
<li>Are loc special de eticheta unde poti trece numele celui mic</li>
<li>Captuseala este usor de curatat</li>
<li>Nu contine Phthalate (substanta toxica)</li>
<li>Dimensiuni 28l x 13w x 30.5h cm</li>
<li></li>
</ul>",skip-hop-ghiozdan-zoo-vulpe.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-vulpe-723.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-vulpe-3110.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-vulpe-3111.jpg,0,121.0000,,"Skip Hop","La plimbare>La plimbare>Ghiozdane Copii>Skip Hop",
210259,"Skip Hop Ghiozdan Zoo - Balena","<p><span>Detalii</span><span></span></p>
<ul>
<li>Compartimentul principal ofera un spatiu generos de depozitare</li>
<li>Dispune de un buzunar izolat pentru gustari</li>
<li>Are bretele reglabile si confortabile pentru o potrivire exacta</li>
<li>Are loc special de eticheta unde poti trece numele celui mic</li>
<li>Captuseala este usor de curatat</li>
<li>Nu contine Phthalate (substanta toxica) Dimensiuni 28l x 13w x 30.5h cm</li>
<li></li>
</ul>",skip-hop-ghiozdan-zoo-balena.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-balena-3090.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-balena-729.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-balena-3091.jpg,0,121.0000,,"Skip Hop","La plimbare>La plimbare>Ghiozdane Copii>Skip Hop",
210257,"Skip Hop Ghiozdan Zoo - Liliac","<p><span>Detalii</span><span></span></p>
<ul>
<li>Compartimentul principal ofera un spatiu generos de depozitare</li>
<li>Dispune de un buzunar izolat pentru gustari</li>
<li>Are bretele reglabile si confortabile pentru o potrivire exacta</li>
<li>Are loc special de eticheta unde poti trece numele celui mic</li>
<li>Captuseala este usor de curatat</li>
<li>Nu contine Phthalate (substanta toxica)</li>
<li>Dimensiuni 28l x 13w x 30.5h cm</li>
</ul>",skip-hop-ghiozdan-zoo-liliac.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-liliac-737.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-liliac-3066.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-liliac-3067.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-zoo-liliac-737.jpg,0,110.8400,,"Skip Hop","Produse>La plimbare>La plimbare>Ghiozdane Copii>Skip Hop",
212266,"Skip Hop Ghiozdan cu centura de siguranta Zoo – Vulpe","<p><span>Detalii</span><span></span></p>
<ul>
<li>Centura are curea pentru a fi prinsa de incheietura si se ataseaza in partea de jos a ghiozdanelului pentru o mai buna stabilitate Puteti indeparta cu usurinta centura de siguranta</li>
<li>Curelele sunt reglabile pentru a conferi un plus de siguranta</li>
<li>Compartimentul principal al ghiozdanelului dispune de un sistem de inchidere prin fermoar</li>
<li>Ghiozdanelul dispune de buzunare din plasa destinate sticlelor si cutiilor cu suc</li>
<li>Dispune de eticheta pentru nume in interior</li>
<li>Are maner de mana pentru a fi mai convenabil</li>
<li>Este decorat cu unul dintre personajele din gama Zoo</li>
<li>Recomandat pentru varsta 12 luni - 4 ani</li>
<li>Dimensiune (inci): 7,5 w x 3,25 d x 9h; (cm): 19w x 8,25d x 23h</li>
</ul>",skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe-728.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe-3094.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe-3093.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe-3095.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-ghiozdan-cu-centura-de-siguranta-zoo-vulpe-3096.jpg,0,110.8400,,"Skip Hop","Produse>La plimbare>La plimbare>Ghiozdane Copii>Skip Hop",
235363,"Skip Hop Zoo Jucarie de baie cu lumini - Dino","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Jucaria se aprinde in contact cu apa</li>
<li>Lumini multicolore</li>
<li>Moale si usor de tinut in mana</li>
<li>Design care permite o curatare usoara</li>
<li>Nu contine ftalati</li>
<li>Dimensiunile produsului (cm): 7.6l x 10.7w x 6.8h</li>
</ul>",skip-hop-zoo-jucarie-de-baie-cu-lumini-dino.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-dino-741.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-dino-3034.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-dino-3033.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-dino-3035.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-dino-3036.jpg,0,44.7300,,"Skip Hop","Produse>Ingrijire si Baita>Skip Hop>Ingrijire si Baita>Jucarii baita",
234155,"Skip Hop Dispenser pentru servetele umede","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Carcasa translucida va permite sa vedeti atunci cand nu mai sunt servetele, pentru a va pregati din timp pentru reincarcare</li>
<li>Capac etans care sigileaza foarte bine, pentru a pastra servetelele umede</li>
<li>Se distribuie cate un singur servetel</li>
<li>Se pot folosi orice tipuri de servetele</li>
<li>Dimensiunile produslui (cm): 21l x 142w x 10.9h</li>
</ul>",skip-hop-dispenser-pentru-servetele-umede.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-752.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-3007.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-752.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-3006.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-3008.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-3009.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-dispenser-pentru-servetele-umede-3010.jpg,0,75.2400,,"Skip Hop","Produse>Ingrijire si Baita>Ingrijire si Baita>Accesorii Baita>Accesorii de calatorie>Skip Hop",
235361," Skip Hop Zoo Jucarie de baie cu lumini - Unicorn","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Jucaria se aprinde in contact cu apa</li>
<li>Lumini multicolore</li>
<li>Moale si usor de tinut in mana</li>
<li>Design care permite o curatare usoara</li>
<li>Nu contine ftalati</li>
<li>Dimensiunile produsului (cm): 7.6l x 10.7w x 6.8h</li>
<li></li>
</ul>",skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn-753.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn-3001.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn-3003.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn-3002.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-zoo-jucarie-de-baie-cu-lumini-unicorn-3004.jpg,0,44.7300,,"Skip Hop","Produse>Ingrijire si Baita>Skip Hop>Ingrijire si Baita>Jucarii baita",
235450,"Skip Hop Olita Made for me Potty","<p><span><span><span>Caracteristici:</span></span></span></p>
<ul>
<li>Se poate utiliza incepand cu 18 luni</li>
<li>Are un design modern si realist, arand exact ca o toaleta pentru cei mici</li>
<li>Usor de curatat, cu un design simplu, cu suprafete netede</li>
<li>Bazin detasabil pentru o curatare usoara</li>
<li>Are incorporata o protectie impotriva stropirii</li>
<li>Butonul cu care este prevazuta olita reda un sunet realist</li>
<li>Compartimentul de depozitare din spate este prevazut cu o cutie de servetele detasabile (incluse), insa se potriveste si pentru a depozita orice alte obiecte Include cutie de servetele detasabile - potrivite atat pentru acasa, cat si atunci cand va deplasati</li>
<li>Functioneaza cu 2 baterii tip AAA (incluse)</li>
<li>Dimensiunile produsului (cm): 36.8L x 22.8W x 25.4H.</li>
<li></li>
</ul>
<p><span></span></p>",skip-hop-olita-made-for-me-potty.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-754.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2994.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2993.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2996.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2995.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2997.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2998.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-olita-made-for-me-potty-2999.jpg,0,232.8500,,"Skip Hop","Produse>Ingrijire si Baita>Ingrijire si Baita>Olite>Skip Hop",
200458,"Skip Hop Greenwich Rucsac pentru scutece - Gri deschis","<p><span>Caracteristici:</span><span></span></p>
<ul>
<li>Compartiment principal mare, cu inchidere cu fermoar, pentru toate cele necesare bebelusului</li>
<li>Clapeta cu prindere magnetica si un aspect chic</li>
<li>Buzunar exterior cu fermoar si buzunar de dimensiune mare in spate</li>
<li>Doua compartimente termoizolate pentru sticle 5 buzunare interioare cu elastic</li>
<li>Bretea de pus pe umar, ajustabila; intre 30 si 58 inch, care se transforma in bretele tip ghiozdan</li>
<li>Maner ergonomic</li>
<li>Piele ecologica, usor de curatat si de intretinut</li>
<li>Se ataseaza cu usurinta la carucior si include si centurile pentru carucior</li>
<li>Salteluta de schimbat de dimensiuni generoase (cm): 23.5l x 12h</li>
<li>Greutatea produsului: 2 kg</li>
<li>Dimensiunile produsului (cm): 46l x 16.5d x 37h</li>
</ul>",skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis.html,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2979.jpg,https://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2980.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-749.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2979.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2981.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2982.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2983.jpghttps://www.babysafe.ro/media/catalog/product//s/k/skip-hop-greenwich-rucsac-pentru-scutece-gri-deschis-2984.jpg,0,588.7300,,"Skip Hop","Produse>La plimbare>La plimbare>Genti>Skip Hop",
